epoch,train_loss,validation_loss,selected_threshold,threshold_objective,threshold_objective_value,selection_metric,selection_metric_value,selection_metric_effective,selection_metric_effective_value,selection_metric_fallback_used,train_model_name,train_model_family,train_task,train_split,train_status,train_diagnostic_reason,train_degenerate_experiment,train_row_count,train_mae,train_rmse,train_r2,train_directional_accuracy,train_predicted_positive_rate,train_signal_count,train_signal_rate,train_precision_among_signaled,train_top_quantile_count,train_top_quantile_avg_return_bps,train_top_quantile_cumulative_return_bps,train_avg_signal_return_bps,train_median_signal_return_bps,train_cumulative_signal_return_bps,train_signal_hit_rate,train_signal_return_std_bps,train_signal_sharpe_like,train_pearson_corr,validation_model_name,validation_model_family,validation_task,validation_split,validation_status,validation_diagnostic_reason,validation_degenerate_experiment,validation_row_count,validation_mae,validation_rmse,validation_r2,validation_directional_accuracy,validation_predicted_positive_rate,validation_signal_count,validation_signal_rate,validation_precision_among_signaled,validation_top_quantile_count,validation_top_quantile_avg_return_bps,validation_top_quantile_cumulative_return_bps,validation_avg_signal_return_bps,validation_median_signal_return_bps,validation_cumulative_signal_return_bps,validation_signal_hit_rate,validation_signal_return_std_bps,validation_signal_sharpe_like,validation_pearson_corr
1,24.959787549177012,20.486414642519616,0.0,avg_signal_return_bps,,validation_avg_signal_return_bps,,validation_loss,20.486414642519616,True,gru,deep_learning,regression,train,ok,,False,30090,25.459549713882396,26.28148876226675,-15.851604871604462,0.9825191093386507,0.014689265536723164,442,0.014689265536723164,0.006787330316742082,3009,-32.47507278664076,-97717.49401500204,-31.0681491969807,-32.555833205146,-13732.121945065468,0.006787330316742082,10.425149460634959,-2.9801154711779496,-0.012708865780682008,gru,deep_learning,regression,validation,no_tradable_signals,signal_count == 0 for split 'validation'.,True,6576,20.98641442421753,21.148623537231632,-63.082246160615924,0.9998479318734793,0.0,0,0.0,,658,-33.27682003757646,-21896.14758472531,,,,,,,-0.3135439546647585
2,16.635533782436667,12.658348371222651,0.0,avg_signal_return_bps,,validation_avg_signal_return_bps,,validation_loss,12.658348371222651,True,gru,deep_learning,regression,train,no_tradable_signals,signal_count == 0 for split 'train'.,True,30090,17.13480814681339,18.114700849628893,-7.005780420504129,0.9970089730807578,0.0,0,0.0,,3009,-31.912388509589004,-96024.37702535331,,,,,,,-0.0046636594634272424,gru,deep_learning,regression,validation,no_tradable_signals,signal_count == 0 for split 'validation'.,True,6576,13.15801273327957,13.404813909135179,-24.745130143719724,0.9998479318734793,0.0,0,0.0,,658,-33.21820204093629,-21857.57694293608,,,,,,,-0.3039016916286084
3,9.331000406696932,5.057750979189165,0.0,avg_signal_return_bps,,validation_avg_signal_return_bps,,validation_loss,5.057750979189165,True,gru,deep_learning,regression,train,no_tradable_signals,signal_count == 0 for split 'train'.,True,30090,9.827887728615135,11.315295956087967,-2.123727756829699,0.9970089730807578,0.0,0,0.0,,3009,-32.169502312362106,-96798.03245789759,,,,,,,-0.0037876710261688417,gru,deep_learning,regression,validation,no_tradable_signals,signal_count == 0 for split 'validation'.,True,6576,5.553632789590446,6.000874010213173,-4.159439573362486,0.9998479318734793,0.0,0,0.0,,658,-33.21626458322573,-21856.30209576253,,,,,,,-0.28231304214975883
4,3.8159578562495953,1.4470006813388092,0.0,avg_signal_return_bps,,validation_avg_signal_return_bps,,validation_loss,1.4470006813388092,True,gru,deep_learning,regression,train,no_tradable_signals,signal_count == 0 for split 'train'.,True,30090,4.288607415858369,6.9555328358631865,-0.18032648396495277,0.9970089730807578,0.0,0,0.0,,3009,-31.865452279885385,-95883.14591017512,,,,,,,0.0034196458082644083,gru,deep_learning,regression,validation,no_tradable_signals,signal_count == 0 for split 'validation'.,True,6576,1.8847169866907458,2.6496232081656603,-0.005869758301079386,0.9998479318734793,0.0,0,0.0,,658,-32.910505331641836,-21655.11250822033,,,,,,,-0.1023841645931132
5,2.87238317970106,0.9972175764341424,0.0,avg_signal_return_bps,,validation_avg_signal_return_bps,,validation_loss,0.9972175764341424,True,gru,deep_learning,regression,train,ok,,False,30090,3.329539270400844,6.320743945832119,0.025284805456790016,0.9970422067131938,3.323363243602526e-05,1,3.323363243602526e-05,1.0,3009,-29.020875753042386,-87323.81514090454,4.262598517811519,4.262598517811519,4.262598517811519,1.0,0.0,,0.19850114816446193,gru,deep_learning,regression,validation,no_tradable_signals,signal_count == 0 for split 'validation'.,True,6576,1.4165204554834172,2.0022669597159664,0.425595974543411,0.9998479318734793,0.0,0,0.0,,658,-28.540139195589834,-18779.41159069811,,,,,,,0.6570135772595604
