params_json,mean_cv_score,std_cv_score,fold_count
"{""c"": 0.1, ""class_weight"": ""balanced"", ""estimator"": ""logistic_elastic_net"", ""l1_ratio"": 0.2, ""max_iter"": 3000, ""penalty"": ""elasticnet"", ""random_state"": 42, ""solver"": ""saga""}",0.16853587268327652,0.2878936330124034,4
"{""c"": 0.1, ""class_weight"": ""balanced"", ""estimator"": ""logistic_elastic_net"", ""l1_ratio"": 0.5, ""max_iter"": 3000, ""penalty"": ""elasticnet"", ""random_state"": 42, ""solver"": ""saga""}",0.16894477091574223,0.28766066688741193,4
"{""c"": 0.1, ""class_weight"": ""balanced"", ""estimator"": ""logistic_elastic_net"", ""l1_ratio"": 0.8, ""max_iter"": 3000, ""penalty"": ""elasticnet"", ""random_state"": 42, ""solver"": ""saga""}",0.1695643977717851,0.2873038354995566,4
"{""c"": 0.5, ""class_weight"": ""balanced"", ""estimator"": ""logistic_elastic_net"", ""l1_ratio"": 0.2, ""max_iter"": 3000, ""penalty"": ""elasticnet"", ""random_state"": 42, ""solver"": ""saga""}",0.1679955142210318,0.28818653754705703,4
"{""c"": 0.5, ""class_weight"": ""balanced"", ""estimator"": ""logistic_elastic_net"", ""l1_ratio"": 0.5, ""max_iter"": 3000, ""penalty"": ""elasticnet"", ""random_state"": 42, ""solver"": ""saga""}",0.1679761095546288,0.2882023344317732,4
"{""c"": 0.5, ""class_weight"": ""balanced"", ""estimator"": ""logistic_elastic_net"", ""l1_ratio"": 0.8, ""max_iter"": 3000, ""penalty"": ""elasticnet"", ""random_state"": 42, ""solver"": ""saga""}",0.16795864259766985,0.2882209360076011,4
"{""c"": 1.0, ""class_weight"": ""balanced"", ""estimator"": ""logistic_elastic_net"", ""l1_ratio"": 0.2, ""max_iter"": 3000, ""penalty"": ""elasticnet"", ""random_state"": 42, ""solver"": ""saga""}",0.16795999055456395,0.2882006334179123,4
"{""c"": 1.0, ""class_weight"": ""balanced"", ""estimator"": ""logistic_elastic_net"", ""l1_ratio"": 0.5, ""max_iter"": 3000, ""penalty"": ""elasticnet"", ""random_state"": 42, ""solver"": ""saga""}",0.16795070973949433,0.28820702733457965,4
"{""c"": 1.0, ""class_weight"": ""balanced"", ""estimator"": ""logistic_elastic_net"", ""l1_ratio"": 0.8, ""max_iter"": 3000, ""penalty"": ""elasticnet"", ""random_state"": 42, ""solver"": ""saga""}",0.167939599819215,0.2882168214545847,4
