strategy_name,source,source_subtype,task,signal_timestamp,signal_split,entry_timestamp,exit_timestamp,entry_signal_index,entry_market_index,observed_exit_signal_timestamp,observed_exit_signal_index,exit_market_index,holding_hours,entry_reason,exit_reason,direction,position_notional_usd,signal_score_at_entry,predicted_class_at_entry,expected_return_bps_at_entry,signal_threshold_at_entry,threshold_objective_at_entry,selected_threshold_objective_value_at_entry,prediction_mode_at_entry,calibration_method_at_entry,feature_importance_method_at_entry,selected_hyperparameters_json_at_entry,checkpoint_selection_metric_at_entry,best_checkpoint_metric_value_at_entry,checkpoint_selection_effective_metric_at_entry,best_checkpoint_effective_metric_value_at_entry,checkpoint_selection_fallback_used_at_entry,selected_loss_at_entry,regression_loss_at_entry,use_balanced_classification_loss_at_entry,preprocessing_scaler_at_entry,winsorize_lower_quantile_at_entry,winsorize_upper_quantile_at_entry,confidence_at_entry,metadata_json_at_entry,perp_entry_price_raw,perp_exit_price_raw,spot_entry_price_raw,spot_exit_price_raw,funding_rate_sum,funding_rows_used,funding_nonzero_rows_used,hedge_mode,funding_mode,funding_notional_mode,stop_observation_mode,stop_execution_mode,perp_entry_price_effective,perp_exit_price_effective,spot_entry_price_effective,spot_exit_price_effective,perp_quantity,spot_quantity,perp_leg_pnl_usd,spot_leg_pnl_usd,funding_pnl_usd,gross_pnl_usd,trading_fees_usd,gas_cost_usd,other_friction_usd,estimated_slippage_cost_usd,embedded_slippage_cost_usd,net_pnl_usd,gross_return_bps,net_return_bps,turnover_usd,trade_id
spread_zscore_1p5,baseline,rule_based,classification,2025-04-01 13:00:00+00:00,test,2025-04-01 14:00:00+00:00,2025-04-01 15:00:00+00:00,37166,37167,2025-04-01 14:00:00+00:00,37167,37168,1,signal_entry,signal_off,short_perp_long_spot,10000.0,2.8624885662019626,1.0,,2.0,avg_signal_return_bps,,static,none,not_applicable,{},,,,,False,,,False,,,,,"{""actual_label"": 0.0, ""actual_return_bps"": -29.472624506236595, ""calibration_method"": ""none"", ""candidate_direction"": ""short_perp_long_spot"", ""feature_importance_method"": ""not_applicable"", ""predicted_label"": 1, ""predicted_probability"": null, ""predicted_return_bps"": null, ""prediction_mode"": ""static"", ""raw_decision_score"": 4.862488566201963, ""selected_hyperparameters_json"": ""{}"", ""selected_threshold_objective"": ""avg_signal_return_bps"", ""signal_strength"": 2.8624885662019626, ""signal_threshold"": 2.0, ""source_name"": ""baseline"", ""source_path"": ""D:\\MG\\! CUHKSZ\\~\uff01\u5927\u4e09 \u4e0b\\FTE 4312\\Github\\data\\artifacts\\models\\baselines\\binance\\btcusdt\\1h\\btcusdt_24h_default\\baseline_predictions.parquet""}",83623.1,84147.4,83622.96,84195.92,0.0,1,0,equal_notional_hedge,prototype_bar_sum,initial_notional,bar_close_observed,next_bar_executed,83598.01307000002,84172.64421999999,83648.046888,84170.661224,0.1196200679031282,0.11954851753310432,-68.73741718224929,62.477769110347516,0.0,-6.259648071901772,20.0,2.0,0.0,11.999999999999998,11.999999999999998,-28.259648071901772,-6.259648071901772,-28.259648071901772,40000.0,858
spread_zscore_1p5,baseline,rule_based,classification,2025-04-04 17:00:00+00:00,test,2025-04-04 18:00:00+00:00,2025-04-04 19:00:00+00:00,37242,37243,2025-04-04 18:00:00+00:00,37243,37244,1,signal_entry,signal_off,short_perp_long_spot,10000.0,0.024914873926587866,1.0,,2.0,avg_signal_return_bps,,static,none,not_applicable,{},,,,,False,,,False,,,,,"{""actual_label"": 0.0, ""actual_return_bps"": -31.017568077464542, ""calibration_method"": ""none"", ""candidate_direction"": ""short_perp_long_spot"", ""feature_importance_method"": ""not_applicable"", ""predicted_label"": 1, ""predicted_probability"": null, ""predicted_return_bps"": null, ""prediction_mode"": ""static"", ""raw_decision_score"": 2.024914873926588, ""selected_hyperparameters_json"": ""{}"", ""selected_threshold_objective"": ""avg_signal_return_bps"", ""signal_strength"": 0.024914873926587866, ""signal_threshold"": 2.0, ""source_name"": ""baseline"", ""source_path"": ""D:\\MG\\! CUHKSZ\\~\uff01\u5927\u4e09 \u4e0b\\FTE 4312\\Github\\data\\artifacts\\models\\baselines\\binance\\btcusdt\\1h\\btcusdt_24h_default\\baseline_predictions.parquet""}",84433.9,83949.9,84459.99,83989.86,0.0,1,0,equal_notional_hedge,prototype_bar_sum,initial_notional,bar_close_observed,next_bar_executed,84408.56983,83975.08497,84485.327997,83964.663042,0.1184713829429895,0.11836374713909013,51.35555084904782,-61.62785507780577,0.0,-10.272304228757946,20.0,2.0,0.0,11.999999999999998,11.999999999999998,-32.272304228757946,-10.272304228757946,-32.272304228757946,40000.0,859
spread_zscore_1p5,baseline,rule_based,classification,2025-04-05 11:00:00+00:00,test,2025-04-05 12:00:00+00:00,2025-04-05 13:00:00+00:00,37260,37261,2025-04-05 12:00:00+00:00,37261,37262,1,signal_entry,signal_off,short_perp_long_spot,10000.0,0.22461830136586425,1.0,,2.0,avg_signal_return_bps,,static,none,not_applicable,{},,,,,False,,,False,,,,,"{""actual_label"": 0.0, ""actual_return_bps"": -30.80283355728441, ""calibration_method"": ""none"", ""candidate_direction"": ""short_perp_long_spot"", ""feature_importance_method"": ""not_applicable"", ""predicted_label"": 1, ""predicted_probability"": null, ""predicted_return_bps"": null, ""prediction_mode"": ""static"", ""raw_decision_score"": 2.2246183013658642, ""selected_hyperparameters_json"": ""{}"", ""selected_threshold_objective"": ""avg_signal_return_bps"", ""signal_strength"": 0.22461830136586425, ""signal_threshold"": 2.0, ""source_name"": ""baseline"", ""source_path"": ""D:\\MG\\! CUHKSZ\\~\uff01\u5927\u4e09 \u4e0b\\FTE 4312\\Github\\data\\artifacts\\models\\baselines\\binance\\btcusdt\\1h\\btcusdt_24h_default\\baseline_predictions.parquet""}",83428.3,83243.2,83452.69,83281.41,0.0,1,0,equal_notional_hedge,prototype_bar_sum,initial_notional,bar_close_observed,next_bar_executed,83403.27151,83268.17296,83477.725807,83256.425577,0.11989937347722632,0.11979243448869152,16.198231502682898,-26.51009330460658,0.0,-10.311861801923683,20.0,2.0,0.0,11.999999999999998,11.999999999999998,-32.31186180192368,-10.311861801923683,-32.31186180192368,40000.0,860
spread_zscore_1p5,baseline,rule_based,classification,2025-04-06 20:00:00+00:00,test,2025-04-06 21:00:00+00:00,2025-04-06 22:00:00+00:00,37293,37294,2025-04-06 21:00:00+00:00,37294,37295,1,signal_entry,signal_off,short_perp_long_spot,10000.0,0.044149916927636035,1.0,,2.0,avg_signal_return_bps,,static,none,not_applicable,{},,,,,False,,,False,,,,,"{""actual_label"": 0.0, ""actual_return_bps"": -29.270423316099343, ""calibration_method"": ""none"", ""candidate_direction"": ""short_perp_long_spot"", ""feature_importance_method"": ""not_applicable"", ""predicted_label"": 1, ""predicted_probability"": null, ""predicted_return_bps"": null, ""prediction_mode"": ""static"", ""raw_decision_score"": 2.044149916927636, ""selected_hyperparameters_json"": ""{}"", ""selected_threshold_objective"": ""avg_signal_return_bps"", ""signal_strength"": 0.044149916927636035, ""signal_threshold"": 2.0, ""source_name"": ""baseline"", ""source_path"": ""D:\\MG\\! CUHKSZ\\~\uff01\u5927\u4e09 \u4e0b\\FTE 4312\\Github\\data\\artifacts\\models\\baselines\\binance\\btcusdt\\1h\\btcusdt_24h_default\\baseline_predictions.parquet""}",78843.8,78920.6,78867.99,78950.61,0.0,1,0,equal_notional_hedge,prototype_bar_sum,initial_notional,bar_close_observed,next_bar_executed,78820.14686000001,78944.27618,78891.650397,78926.924817,0.12687111605820725,0.12675612627797514,-15.748425363945424,4.471248835902529,0.0,-11.277176528042895,20.0,2.0,0.0,11.999999999999998,11.999999999999998,-33.277176528042894,-11.277176528042894,-33.277176528042894,40000.0,861
spread_zscore_1p5,baseline,rule_based,classification,2025-04-07 23:00:00+00:00,test,2025-04-08 00:00:00+00:00,2025-04-08 01:00:00+00:00,37320,37321,2025-04-08 00:00:00+00:00,37321,37322,1,signal_entry,signal_off,short_perp_long_spot,10000.0,0.21390319378365774,1.0,,2.0,avg_signal_return_bps,,static,none,not_applicable,{},,,,,False,,,False,,,,,"{""actual_label"": 0.0, ""actual_return_bps"": -32.655034595582954, ""calibration_method"": ""none"", ""candidate_direction"": ""short_perp_long_spot"", ""feature_importance_method"": ""not_applicable"", ""predicted_label"": 1, ""predicted_probability"": null, ""predicted_return_bps"": null, ""prediction_mode"": ""static"", ""raw_decision_score"": 2.2139031937836577, ""selected_hyperparameters_json"": ""{}"", ""selected_threshold_objective"": ""avg_signal_return_bps"", ""signal_strength"": 0.21390319378365774, ""signal_threshold"": 2.0, ""source_name"": ""baseline"", ""source_path"": ""D:\\MG\\! CUHKSZ\\~\uff01\u5927\u4e09 \u4e0b\\FTE 4312\\Github\\data\\artifacts\\models\\baselines\\binance\\btcusdt\\1h\\btcusdt_24h_default\\baseline_predictions.parquet""}",79140.1,78981.1,79163.24,79020.04,4.074e-05,1,1,equal_notional_hedge,prototype_bar_sum,initial_notional,bar_close_observed,next_bar_executed,79116.35797000001,79004.79433,79186.988972,78996.333988,0.1263961114563929,0.12628337217792096,14.10121027592185,-24.07655430204857,0.4074,-9.567944026126721,20.0,2.0,0.0,11.999999999999998,11.999999999999998,-31.56794402612672,-9.567944026126721,-31.56794402612672,40000.0,862
spread_zscore_1p5,baseline,rule_based,classification,2025-04-08 08:00:00+00:00,test,2025-04-08 09:00:00+00:00,2025-04-08 10:00:00+00:00,37329,37330,2025-04-08 09:00:00+00:00,37330,37331,1,signal_entry,signal_off,short_perp_long_spot,10000.0,0.13469954789808147,1.0,,2.0,avg_signal_return_bps,,static,none,not_applicable,{},,,,,False,,,False,,,,,"{""actual_label"": 0.0, ""actual_return_bps"": -30.998040051084715, ""calibration_method"": ""none"", ""candidate_direction"": ""short_perp_long_spot"", ""feature_importance_method"": ""not_applicable"", ""predicted_label"": 1, ""predicted_probability"": null, ""predicted_return_bps"": null, ""prediction_mode"": ""static"", ""raw_decision_score"": 2.1346995478980815, ""selected_hyperparameters_json"": ""{}"", ""selected_threshold_objective"": ""avg_signal_return_bps"", ""signal_strength"": 0.13469954789808147, ""signal_threshold"": 2.0, ""source_name"": ""baseline"", ""source_path"": ""D:\\MG\\! CUHKSZ\\~\uff01\u5927\u4e09 \u4e0b\\FTE 4312\\Github\\data\\artifacts\\models\\baselines\\binance\\btcusdt\\1h\\btcusdt_24h_default\\baseline_predictions.parquet""}",79129.9,78873.9,79154.01,78900.0,0.0,1,0,equal_notional_hedge,prototype_bar_sum,initial_notional,bar_close_observed,next_bar_executed,79106.16103,78897.56216999999,79177.756203,78876.33,0.12641240416416652,0.12629809784406476,26.369483398506006,-38.06955607925835,0.0,-11.700072680752342,20.0,2.0,0.0,11.999999999999998,11.999999999999998,-33.70007268075234,-11.700072680752342,-33.70007268075234,40000.0,863
spread_zscore_1p5,baseline,rule_based,classification,2025-04-08 16:00:00+00:00,test,2025-04-08 17:00:00+00:00,2025-04-08 18:00:00+00:00,37337,37338,2025-04-08 17:00:00+00:00,37338,37339,1,signal_entry,signal_off,short_perp_long_spot,10000.0,0.4525746731588969,1.0,,2.0,avg_signal_return_bps,,static,none,not_applicable,{},,,,,False,,,False,,,,,"{""actual_label"": 0.0, ""actual_return_bps"": -29.941229415329737, ""calibration_method"": ""none"", ""candidate_direction"": ""short_perp_long_spot"", ""feature_importance_method"": ""not_applicable"", ""predicted_label"": 1, ""predicted_probability"": null, ""predicted_return_bps"": null, ""prediction_mode"": ""static"", ""raw_decision_score"": 2.452574673158897, ""selected_hyperparameters_json"": ""{}"", ""selected_threshold_objective"": ""avg_signal_return_bps"", ""signal_strength"": 0.4525746731588969, ""signal_threshold"": 2.0, ""source_name"": ""baseline"", ""source_path"": ""D:\\MG\\! CUHKSZ\\~\uff01\u5927\u4e09 \u4e0b\\FTE 4312\\Github\\data\\artifacts\\models\\baselines\\binance\\btcusdt\\1h\\btcusdt_24h_default\\baseline_predictions.parquet""}",77393.5,77314.7,77414.26,77350.0,0.0,1,0,equal_notional_hedge,prototype_bar_sum,initial_notional,bar_close_observed,next_bar_executed,77370.28195,77337.89441,77437.48427799999,77326.795,0.129248591939505,0.12913642654118354,4.18604394138577,-14.294017817342446,0.0,-10.107973875956677,20.0,2.0,0.0,11.999999999999998,11.999999999999998,-32.107973875956674,-10.107973875956677,-32.107973875956674,40000.0,864
spread_zscore_1p5,baseline,rule_based,classification,2025-04-09 15:00:00+00:00,test,2025-04-09 16:00:00+00:00,2025-04-09 17:00:00+00:00,37360,37361,2025-04-09 16:00:00+00:00,37361,37362,1,signal_entry,signal_off,short_perp_long_spot,10000.0,0.02732135245246292,1.0,,2.0,avg_signal_return_bps,,static,none,not_applicable,{},,,,,False,,,False,,,,,"{""actual_label"": 0.0, ""actual_return_bps"": -31.932792179561062, ""calibration_method"": ""none"", ""candidate_direction"": ""short_perp_long_spot"", ""feature_importance_method"": ""not_applicable"", ""predicted_label"": 1, ""predicted_probability"": null, ""predicted_return_bps"": null, ""prediction_mode"": ""static"", ""raw_decision_score"": 2.027321352452463, ""selected_hyperparameters_json"": ""{}"", ""selected_threshold_objective"": ""avg_signal_return_bps"", ""signal_strength"": 0.02732135245246292, ""signal_threshold"": 2.0, ""source_name"": ""baseline"", ""source_path"": ""D:\\MG\\! CUHKSZ\\~\uff01\u5927\u4e09 \u4e0b\\FTE 4312\\Github\\data\\artifacts\\models\\baselines\\binance\\btcusdt\\1h\\btcusdt_24h_default\\baseline_predictions.parquet""}",77237.5,78228.0,77258.01,78267.69,6.856e-05,1,1,equal_notional_hedge,prototype_bar_sum,initial_notional,bar_close_observed,next_bar_executed,77214.32875,78251.4684,77281.18740299999,78244.20969300001,0.12950964104573662,0.12939759773426837,-134.31958378580057,124.61277089055686,0.6856,-9.021212895243714,20.0,2.0,0.0,11.999999999999998,11.999999999999998,-31.021212895243714,-9.021212895243714,-31.021212895243714,40000.0,865
spread_zscore_1p5,baseline,rule_based,classification,2025-04-13 00:00:00+00:00,test,2025-04-13 01:00:00+00:00,2025-04-13 02:00:00+00:00,37441,37442,2025-04-13 01:00:00+00:00,37442,37443,1,signal_entry,signal_off,short_perp_long_spot,10000.0,0.270297156655547,1.0,,2.0,avg_signal_return_bps,,static,none,not_applicable,{},,,,,False,,,False,,,,,"{""actual_label"": 0.0, ""actual_return_bps"": -31.187309361766474, ""calibration_method"": ""none"", ""candidate_direction"": ""short_perp_long_spot"", ""feature_importance_method"": ""not_applicable"", ""predicted_label"": 1, ""predicted_probability"": null, ""predicted_return_bps"": null, ""prediction_mode"": ""static"", ""raw_decision_score"": 2.270297156655547, ""selected_hyperparameters_json"": ""{}"", ""selected_threshold_objective"": ""avg_signal_return_bps"", ""signal_strength"": 0.270297156655547, ""signal_threshold"": 2.0, ""source_name"": ""baseline"", ""source_path"": ""D:\\MG\\! CUHKSZ\\~\uff01\u5927\u4e09 \u4e0b\\FTE 4312\\Github\\data\\artifacts\\models\\baselines\\binance\\btcusdt\\1h\\btcusdt_24h_default\\baseline_predictions.parquet""}",85470.1,85214.8,85495.72,85259.76,0.0,1,0,equal_notional_hedge,prototype_bar_sum,initial_notional,bar_close_observed,next_bar_executed,85444.45897,85240.36444,85521.368716,85234.182072,0.11703509063719453,0.11692984046137142,23.886221817105866,-33.58068846555682,0.0,-9.694466648450952,20.0,2.0,0.0,11.999999999999998,11.999999999999998,-31.694466648450952,-9.694466648450952,-31.694466648450952,40000.0,866
spread_zscore_1p5,baseline,rule_based,classification,2025-04-13 08:00:00+00:00,test,2025-04-13 09:00:00+00:00,2025-04-13 10:00:00+00:00,37449,37450,2025-04-13 09:00:00+00:00,37450,37451,1,signal_entry,signal_off,short_perp_long_spot,10000.0,0.1446107633338829,1.0,,2.0,avg_signal_return_bps,,static,none,not_applicable,{},,,,,False,,,False,,,,,"{""actual_label"": 0.0, ""actual_return_bps"": -30.278205971684088, ""calibration_method"": ""none"", ""candidate_direction"": ""short_perp_long_spot"", ""feature_importance_method"": ""not_applicable"", ""predicted_label"": 1, ""predicted_probability"": null, ""predicted_return_bps"": null, ""prediction_mode"": ""static"", ""raw_decision_score"": 2.144610763333883, ""selected_hyperparameters_json"": ""{}"", ""selected_threshold_objective"": ""avg_signal_return_bps"", ""signal_strength"": 0.1446107633338829, ""signal_threshold"": 2.0, ""source_name"": ""baseline"", ""source_path"": ""D:\\MG\\! CUHKSZ\\~\uff01\u5927\u4e09 \u4e0b\\FTE 4312\\Github\\data\\artifacts\\models\\baselines\\binance\\btcusdt\\1h\\btcusdt_24h_default\\baseline_predictions.parquet""}",84639.8,84874.1,84664.61,84918.25,0.0,1,0,equal_notional_hedge,prototype_bar_sum,initial_notional,bar_close_observed,next_bar_executed,84614.40806,84899.56223,84690.009383,84892.774525,0.11818318214681604,0.11807768204129307,-33.70042721303348,23.94203796613409,0.0,-9.758389246899387,20.0,2.0,0.0,11.999999999999998,11.999999999999998,-31.758389246899387,-9.758389246899387,-31.758389246899387,40000.0,867
spread_zscore_1p5,baseline,rule_based,classification,2025-04-13 13:00:00+00:00,test,2025-04-13 14:00:00+00:00,2025-04-13 15:00:00+00:00,37454,37455,2025-04-13 14:00:00+00:00,37455,37456,1,signal_entry,signal_off,short_perp_long_spot,10000.0,0.3365375109719717,1.0,,2.0,avg_signal_return_bps,,static,none,not_applicable,{},,,,,False,,,False,,,,,"{""actual_label"": 0.0, ""actual_return_bps"": -29.976287690110755, ""calibration_method"": ""none"", ""candidate_direction"": ""short_perp_long_spot"", ""feature_importance_method"": ""not_applicable"", ""predicted_label"": 1, ""predicted_probability"": null, ""predicted_return_bps"": null, ""prediction_mode"": ""static"", ""raw_decision_score"": 2.3365375109719717, ""selected_hyperparameters_json"": ""{}"", ""selected_threshold_objective"": ""avg_signal_return_bps"", ""signal_strength"": 0.3365375109719717, ""signal_threshold"": 2.0, ""source_name"": ""baseline"", ""source_path"": ""D:\\MG\\! CUHKSZ\\~\uff01\u5927\u4e09 \u4e0b\\FTE 4312\\Github\\data\\artifacts\\models\\baselines\\binance\\btcusdt\\1h\\btcusdt_24h_default\\baseline_predictions.parquet""}",83576.9,84043.8,83599.12,84093.22,0.0,1,0,equal_notional_hedge,prototype_bar_sum,initial_notional,bar_close_observed,next_bar_executed,83551.82693,84069.01314,83624.199736,84067.99203400001,0.1196861920012597,0.119582609239548,-61.9000480304638,53.069840955256815,0.0,-8.830207075206985,20.0,2.0,0.0,11.999999999999998,11.999999999999998,-30.830207075206985,-8.830207075206985,-30.830207075206985,40000.0,868
spread_zscore_1p5,baseline,rule_based,classification,2025-04-19 04:00:00+00:00,test,2025-04-19 05:00:00+00:00,2025-04-19 06:00:00+00:00,37589,37590,2025-04-19 05:00:00+00:00,37590,37591,1,signal_entry,signal_off,short_perp_long_spot,10000.0,0.09229672473805417,1.0,,2.0,avg_signal_return_bps,,static,none,not_applicable,{},,,,,False,,,False,,,,,"{""actual_label"": 0.0, ""actual_return_bps"": -31.422582492763855, ""calibration_method"": ""none"", ""candidate_direction"": ""short_perp_long_spot"", ""feature_importance_method"": ""not_applicable"", ""predicted_label"": 1, ""predicted_probability"": null, ""predicted_return_bps"": null, ""prediction_mode"": ""static"", ""raw_decision_score"": 2.092296724738054, ""selected_hyperparameters_json"": ""{}"", ""selected_threshold_objective"": ""avg_signal_return_bps"", ""signal_strength"": 0.09229672473805417, ""signal_threshold"": 2.0, ""source_name"": ""baseline"", ""source_path"": ""D:\\MG\\! CUHKSZ\\~\uff01\u5927\u4e09 \u4e0b\\FTE 4312\\Github\\data\\artifacts\\models\\baselines\\binance\\btcusdt\\1h\\btcusdt_24h_default\\baseline_predictions.parquet""}",84995.9,85046.5,85021.89,85080.0,0.0,1,0,equal_notional_hedge,prototype_bar_sum,initial_notional,bar_close_observed,next_bar_executed,84970.40123,85072.01395,85047.396567,85054.47600000001,0.11768804024982477,0.11758149459780394,-11.958601881253006,0.8324103130457495,0.0,-11.126191568207258,20.0,2.0,0.0,11.999999999999998,11.999999999999998,-33.12619156820726,-11.126191568207258,-33.12619156820726,40000.0,869
spread_zscore_1p5,baseline,rule_based,classification,2025-04-21 00:00:00+00:00,test,2025-04-21 01:00:00+00:00,2025-04-21 02:00:00+00:00,37633,37634,2025-04-21 01:00:00+00:00,37634,37635,1,signal_entry,signal_off,short_perp_long_spot,10000.0,0.22833006837069636,1.0,,2.0,avg_signal_return_bps,,static,none,not_applicable,{},,,,,False,,,False,,,,,"{""actual_label"": 0.0, ""actual_return_bps"": -32.72433762440282, ""calibration_method"": ""none"", ""candidate_direction"": ""short_perp_long_spot"", ""feature_importance_method"": ""not_applicable"", ""predicted_label"": 1, ""predicted_probability"": null, ""predicted_return_bps"": null, ""prediction_mode"": ""static"", ""raw_decision_score"": 2.2283300683706964, ""selected_hyperparameters_json"": ""{}"", ""selected_threshold_objective"": ""avg_signal_return_bps"", ""signal_strength"": 0.22833006837069636, ""signal_threshold"": 2.0, ""source_name"": ""baseline"", ""source_path"": ""D:\\MG\\! CUHKSZ\\~\uff01\u5927\u4e09 \u4e0b\\FTE 4312\\Github\\data\\artifacts\\models\\baselines\\binance\\btcusdt\\1h\\btcusdt_24h_default\\baseline_predictions.parquet""}",86599.9,87248.9,86625.69,87293.08,0.0,1,0,equal_notional_hedge,prototype_bar_sum,initial_notional,bar_close_observed,next_bar_executed,86573.92003,87275.07466999999,86651.677707,87266.892076,0.1155082269179304,0.11540457455207666,-80.98912926167904,70.99855251277027,0.0,-9.990576748908765,20.0,2.0,0.0,11.999999999999998,11.999999999999998,-31.990576748908765,-9.990576748908765,-31.990576748908765,40000.0,870
spread_zscore_1p5,baseline,rule_based,classification,2025-04-22 02:00:00+00:00,test,2025-04-22 03:00:00+00:00,2025-04-22 04:00:00+00:00,37659,37660,2025-04-22 03:00:00+00:00,37660,37661,1,signal_entry,signal_off,short_perp_long_spot,10000.0,0.21414681498792065,1.0,,2.0,avg_signal_return_bps,,static,none,not_applicable,{},,,,,False,,,False,,,,,"{""actual_label"": 0.0, ""actual_return_bps"": -33.72416479904206, ""calibration_method"": ""none"", ""candidate_direction"": ""short_perp_long_spot"", ""feature_importance_method"": ""not_applicable"", ""predicted_label"": 1, ""predicted_probability"": null, ""predicted_return_bps"": null, ""prediction_mode"": ""static"", ""raw_decision_score"": 2.2141468149879207, ""selected_hyperparameters_json"": ""{}"", ""selected_threshold_objective"": ""avg_signal_return_bps"", ""signal_strength"": 0.21414681498792065, ""signal_threshold"": 2.0, ""source_name"": ""baseline"", ""source_path"": ""D:\\MG\\! CUHKSZ\\~\uff01\u5927\u4e09 \u4e0b\\FTE 4312\\Github\\data\\artifacts\\models\\baselines\\binance\\btcusdt\\1h\\btcusdt_24h_default\\baseline_predictions.parquet""}",88142.4,88111.0,88169.21,88157.55,0.0,1,0,equal_notional_hedge,prototype_bar_sum,initial_notional,bar_close_observed,next_bar_executed,88115.95728,88137.4333,88195.660763,88131.10273500001,0.11348682246308338,0.11338426305203461,-2.4372452689538413,-7.319864428872555,0.0,-9.757109697826397,20.0,2.0,0.0,11.999999999999998,11.999999999999998,-31.757109697826397,-9.757109697826397,-31.757109697826397,40000.0,871
spread_zscore_1p5,baseline,rule_based,classification,2025-04-29 17:00:00+00:00,test,2025-04-29 18:00:00+00:00,2025-04-29 19:00:00+00:00,37842,37843,2025-04-29 18:00:00+00:00,37843,37844,1,signal_entry,signal_off,short_perp_long_spot,10000.0,0.21804902198114684,1.0,,2.0,avg_signal_return_bps,,static,none,not_applicable,{},,,,,False,,,False,,,,,"{""actual_label"": 0.0, ""actual_return_bps"": -32.81276810745363, ""calibration_method"": ""none"", ""candidate_direction"": ""short_perp_long_spot"", ""feature_importance_method"": ""not_applicable"", ""predicted_label"": 1, ""predicted_probability"": null, ""predicted_return_bps"": null, ""prediction_mode"": ""static"", ""raw_decision_score"": 2.218049021981147, ""selected_hyperparameters_json"": ""{}"", ""selected_threshold_objective"": ""avg_signal_return_bps"", ""signal_strength"": 0.21804902198114684, ""signal_threshold"": 2.0, ""source_name"": ""baseline"", ""source_path"": ""D:\\MG\\! CUHKSZ\\~\uff01\u5927\u4e09 \u4e0b\\FTE 4312\\Github\\data\\artifacts\\models\\baselines\\binance\\btcusdt\\1h\\btcusdt_24h_default\\baseline_predictions.parquet""}",95199.0,95346.1,95231.37,95391.29,0.0,1,0,equal_notional_hedge,prototype_bar_sum,initial_notional,bar_close_observed,next_bar_executed,95170.4403,95374.70383,95259.939411,95362.672613,0.10507464259362052,0.10497592232192061,-21.46291740966092,10.784512633034502,0.0,-10.678404776626419,20.0,2.0,0.0,11.999999999999998,11.999999999999998,-32.67840477662642,-10.678404776626419,-32.67840477662642,40000.0,872
spread_zscore_1p5,baseline,rule_based,classification,2025-04-30 14:00:00+00:00,test,2025-04-30 15:00:00+00:00,2025-04-30 16:00:00+00:00,37863,37864,2025-04-30 15:00:00+00:00,37864,37865,1,signal_entry,signal_off,short_perp_long_spot,10000.0,0.159059621560401,1.0,,2.0,avg_signal_return_bps,,static,none,not_applicable,{},,,,,False,,,False,,,,,"{""actual_label"": 0.0, ""actual_return_bps"": -30.17862797237112, ""calibration_method"": ""none"", ""candidate_direction"": ""short_perp_long_spot"", ""feature_importance_method"": ""not_applicable"", ""predicted_label"": 1, ""predicted_probability"": null, ""predicted_return_bps"": null, ""prediction_mode"": ""static"", ""raw_decision_score"": 2.159059621560401, ""selected_hyperparameters_json"": ""{}"", ""selected_threshold_objective"": ""avg_signal_return_bps"", ""signal_strength"": 0.159059621560401, ""signal_threshold"": 2.0, ""source_name"": ""baseline"", ""source_path"": ""D:\\MG\\! CUHKSZ\\~\uff01\u5927\u4e09 \u4e0b\\FTE 4312\\Github\\data\\artifacts\\models\\baselines\\binance\\btcusdt\\1h\\btcusdt_24h_default\\baseline_predictions.parquet""}",93673.5,93948.4,93705.04,94004.63,0.0,1,0,equal_notional_hedge,prototype_bar_sum,initial_notional,bar_close_observed,next_bar_executed,93645.39795,93976.58451999999,93733.151512,93976.42861100001,0.10678581349335811,0.10668583994767071,-35.366027295524006,25.95422164684909,0.0,-9.411805648674918,20.0,2.0,0.0,11.999999999999998,11.999999999999998,-31.411805648674918,-9.411805648674918,-31.411805648674918,40000.0,873
spread_zscore_1p5,baseline,rule_based,classification,2025-05-08 15:00:00+00:00,test,2025-05-08 16:00:00+00:00,2025-05-08 17:00:00+00:00,38056,38057,2025-05-08 16:00:00+00:00,38057,38058,1,signal_entry,signal_off,short_perp_long_spot,10000.0,0.36232182192874296,1.0,,2.0,avg_signal_return_bps,,static,none,not_applicable,{},,,,,False,,,False,,,,,"{""actual_label"": 0.0, ""actual_return_bps"": -32.48772442216483, ""calibration_method"": ""none"", ""candidate_direction"": ""short_perp_long_spot"", ""feature_importance_method"": ""not_applicable"", ""predicted_label"": 1, ""predicted_probability"": null, ""predicted_return_bps"": null, ""prediction_mode"": ""static"", ""raw_decision_score"": 2.362321821928743, ""selected_hyperparameters_json"": ""{}"", ""selected_threshold_objective"": ""avg_signal_return_bps"", ""signal_strength"": 0.36232182192874296, ""signal_threshold"": 2.0, ""source_name"": ""baseline"", ""source_path"": ""D:\\MG\\! CUHKSZ\\~\uff01\u5927\u4e09 \u4e0b\\FTE 4312\\Github\\data\\artifacts\\models\\baselines\\binance\\btcusdt\\1h\\btcusdt_24h_default\\baseline_predictions.parquet""}",100730.9,101235.9,100758.08,101276.49,0.0,1,0,equal_notional_hedge,prototype_bar_sum,initial_notional,bar_close_observed,next_bar_executed,100700.68073,101266.27076999999,100788.307424,101246.10705300001,0.09930419464404748,0.09921785825742294,-56.165463420894156,45.42189870042435,0.0,-10.743564720469806,20.0,2.0,0.0,11.999999999999998,11.999999999999998,-32.743564720469806,-10.743564720469806,-32.743564720469806,40000.0,874
